EARNINGS,S,SM,SF,MALE,AGE,ETHBLACK,ETHHISP,DATE,EXP
16,14,14,12,1,27,0,0,2011,5.019231
9.85,14,8,12,0,28,1,0,2011,4.538462
12.21,11,13,10,0,27,0,0,2011,6.903846
16,18,13,16,0,28,0,0,2011,4.673077
18.75,10,13,10,1,28,0,0,2011,10.80769
22,14,15,12,1,27,0,0,2011,6.346154
20,19,12,9,1,30,0,0,2011,0
19.23,16,12,14,0,31,0,0,2011,9.826923
18.76,16,13,12,0,27,0,0,2011,5.596154
15.34,15,18,14,0,29,1,0,2011,7.826923
18.75,17,12,12,1,29,0,0,2011,10.73077
10,9,11,10,1,29,1,0,2011,6.673077
9,12,12,11,1,30,1,0,2011,5.038462
19.71,17,16,18,0,31,0,0,2011,8.576923
15.5,15,16,18,1,28,0,0,2011,4.980769
9,13,14,12,0,28,0,0,2011,8.173077
8.65,18,16,16,0,29,0,0,2011,4.307693
9.1,17,12,12,1,28,0,0,2011,5.403846
11.54,14,12,15,1,27,0,0,2011,6.461538
35.88,18,16,16,0,27,0,0,2011,2.673077
15.38,18,12,14,1,28,0,0,2011,4.480769
14,12,12,14,1,29,0,0,2011,11.59615
10,9,8,12,1,29,0,0,2011,6.942307
15,14,16,12,1,30,0,0,2011,5.923077
8,16,13,16,0,27,0,0,2011,1.75
22.6,16,14,13,0,28,1,0,2011,6.461538
21.92,13,9,9,0,29,0,1,2011,8.634615
36.94,16,9,9,1,28,0,1,2011,4.923077
11.5,17,16,8,1,28,1,0,2011,4.75
25,17,12,12,0,28,1,0,2011,5.711538
35.39,20,14,12,1,30,1,0,2011,.4807692
20,12,12,14,0,31,0,0,2011,9.461538
16.92,19,18,14,0,30,1,0,2011,6
15,13,12,11,1,31,0,1,2011,10.17308
13,13,12,11,1,28,0,1,2011,5.692307
18.72,13,12,13,0,28,0,0,2011,9.519231
14.75,14,16,14,0,30,0,0,2011,8.75
10.2,16,16,14,0,28,0,0,2011,4.730769
21.15,16,15,14,0,30,1,0,2011,8.807693
7.9,12,14,12,1,27,1,0,2011,4.442307
18,15,14,12,1,27,1,0,2011,4.769231
16.25,12,14,10,0,30,0,0,2011,11.23077
11.15,12,12,12,0,31,1,0,2011,10.73077
16,15,12,12,0,28,1,0,2011,6.461538
15.8,16,15,12,1,27,0,0,2011,4.442307
10,14,16,14,0,29,0,1,2011,2.75
9,16,18,16,1,30,1,0,2011,5.692307
20.67,15,14,14,1,27,0,0,2011,1
11.34,16,13,12,0,30,0,1,2011,8.557693
12.5,10,12,16,1,27,1,0,2011,7.326923
28.02,18,18,18,0,29,0,1,2011,6.846154
11.63,10,16,14,1,30,0,1,2011,10.01923
20,12,12,13,1,27,0,1,2011,5.153846
7.5,12,12,12,0,30,1,0,2011,7.923077
18.47,12,13,13,1,28,0,0,2011,10.65385
30,8,13,13,1,27,0,0,2011,7.480769
7.25,9,12,12,0,30,1,0,2011,7.788462
14,8,12,12,0,29,1,0,2011,8.038462
15.23,12,12,9,0,29,0,0,2011,7.461538
12.36,16,14,13,1,28,0,0,2011,5.653846
14.1,15,11,12,1,27,0,0,2011,1.461538
8,11,13,12,1,30,1,0,2011,5.807693
35,14,12,16,1,27,0,1,2011,6.576923
11.81,12,12,12,0,27,1,0,2011,6.615385
13.18,12,12,11,0,30,0,0,2011,8.480769
24.5,15,13,12,0,27,1,0,2011,1.923077
8.5,12,14,12,1,31,1,0,2011,10.48077
22.67,11,12,12,1,30,1,0,2011,4.423077
9.63,14,12,12,0,28,1,0,2011,4.692307
9,12,18,11,1,31,0,0,2011,12.48077
19.26,8,18,11,1,29,0,0,2011,11.19231
9,13,18,11,1,28,0,0,2011,8.5
19,12,11,12,1,28,0,0,2011,9.615385
16.87,12,11,12,1,27,0,0,2011,9.5
8,10,12,12,0,29,0,0,2011,7.576923
9.33,12,8,12,0,27,0,0,2011,9.115385
21.66,16,14,12,1,29,1,0,2011,4
25,13,16,16,1,28,0,0,2011,7
19.48,18,19,16,0,28,1,0,2011,4.730769
36.62,20,12,14,0,31,1,0,2011,5.711538
10.53,12,9,10,1,27,1,0,2011,9.769231
16.71,14,13,12,0,30,0,1,2011,7.980769
12.5,16,13,12,1,28,0,1,2011,1.75
14,12,14,12,1,31,0,0,2011,11.53846
10.75,10,12,16,1,31,1,0,2011,7.942307
18.75,14,12,12,1,30,0,0,2011,7.173077
9.34,12,12,12,0,31,0,0,2011,12.34615
7.25,10,12,12,0,28,0,0,2011,6.384615
10,14,14,12,0,27,1,0,2011,5.903846
29.33,19,16,12,0,29,0,0,2011,3.576923
7.85,8,11,12,0,30,0,0,2011,6.153846
11.25,12,14,12,1,29,0,0,2011,8.961538
12.5,10,14,9,1,29,0,0,2011,12.38461
23.16,16,10,14,0,30,0,0,2011,6.615385
7.59,16,12,9,0,31,0,0,2011,4.25
7.25,15,14,14,0,28,0,0,2011,4.807693
21.73,20,12,12,1,30,0,0,2011,1.884615
14.53,17,14,13,0,31,1,0,2011,6.903846
9.75,16,14,13,0,28,1,0,2011,2.019231
11.1,12,12,12,0,30,1,0,2011,11.23077
17.57,17,16,12,0,30,1,0,2011,7.75
16.83,11,12,14,1,30,0,0,2011,10.75
8.5,12,12,14,1,30,0,0,2011,9.807693
7.75,8,11,12,1,27,0,0,2011,6.307693
12.5,17,16,16,1,29,1,0,2011,4.846154
14,16,17,12,1,27,1,0,2011,3.307692
15,13,13,12,0,28,1,0,2011,5.423077
34.62,17,12,12,0,31,1,0,2011,8.884615
14.75,13,12,12,1,29,1,0,2011,5.769231
9,10,12,14,1,31,0,0,2011,7.846154
37.5,16,16,16,0,30,0,0,2011,8.903846
7.25,16,18,20,1,30,0,0,2011,5.096154
16,19,18,20,1,27,0,0,2011,1.769231
10,14,12,12,0,29,0,0,2011,8.769231
23,13,9,9,0,30,0,0,2011,10.34615
25.64,12,12,12,0,29,0,0,2011,10.92308
13.17,12,12,12,1,27,0,0,2011,3.884615
21.1,16,12,11,0,29,0,0,2011,8.673077
8.5,10,16,8,0,27,0,0,2011,5.730769
19.5,14,13,12,1,28,0,0,2011,4.903846
9.5,16,17,16,0,30,1,0,2011,6.75
11,11,12,9,1,27,0,0,2011,8.192307
13.37,17,16,14,1,29,0,0,2011,5.25
12.74,20,16,16,0,29,0,0,2011,1.692308
9,11,12,16,0,28,1,0,2011,5.865385
14,15,12,15,0,31,0,0,2011,9.192307
15,19,12,15,1,29,0,0,2011,4.076923
17,12,10,7,0,31,0,0,2011,13.25
14.96,10,12,12,0,30,0,0,2011,11.5
13.5,14,12,12,1,31,1,0,2011,13.92308
20.98,12,12,12,1,30,1,0,2011,11.84615
23.26,17,12,16,0,30,0,0,2011,5.980769
9.8,12,10,12,0,30,0,0,2011,6.980769
19.05,18,12,12,0,29,1,0,2011,5.769231
17.5,14,12,12,0,31,0,0,2011,11.88461
11.33,13,12,12,1,28,0,0,2011,9.538462
9,11,8,10,1,28,0,0,2011,8.769231
12.98,18,14,16,0,30,0,0,2011,2.326923
14.42,13,10,12,0,27,0,0,2011,8.653846
10,10,16,14,1,31,0,0,2011,11.44231
21,12,12,16,1,27,0,0,2011,8.596154
7.65,9,10,12,1,27,0,0,2011,6.153846
12.86,12,12,11,1,31,0,0,2011,12.88461
20.75,16,9,10,0,31,0,0,2011,8.519231
27.89,12,12,14,1,29,0,0,2011,10.23077
15.11,20,12,17,1,31,0,0,2011,3.25
18,16,12,17,1,28,0,1,2011,3
24,14,12,13,1,27,0,1,2011,8.461538
25.64,17,13,12,1,28,0,0,2011,3.865385
17,12,13,12,1,30,0,0,2011,9.038462
12.74,18,16,15,0,29,0,0,2011,4.557693
48,16,16,15,1,27,0,0,2011,3.788461
10,12,14,10,1,31,0,0,2011,12.01923
15.34,12,10,12,0,27,0,0,2011,7.057693
15,15,11,12,0,27,0,0,2011,1
18,12,12,12,1,30,0,0,2011,9.75
11.89,16,14,14,0,29,0,0,2011,5.807693
33.33,17,13,15,0,29,1,0,2011,5.057693
47.4,12,12,12,1,29,0,0,2011,6.538462
26.42,12,12,12,1,30,0,0,2011,7.307693
9.3,14,14,14,0,30,0,0,2011,5.769231
10,10,9,12,0,30,0,0,2011,5.692307
34.4,12,12,13,1,30,0,0,2011,11.65385
18.38,13,12,12,0,29,0,0,2011,9.826923
7.05,17,12,12,1,28,0,0,2011,4
7.5,13,12,12,0,31,0,0,2011,12
8.39,15,17,12,0,30,1,0,2011,3.5
12.03,13,17,12,0,27,1,0,2011,1.961538
6.5,15,12,12,0,30,0,0,2011,6.980769
18.5,12,12,12,1,30,0,0,2011,10.15385
18.5,13,13,6,1,30,0,1,2011,10.44231
8.25,12,13,6,0,29,0,1,2011,9.692307
12,12,12,12,1,30,0,0,2011,7.096154
11.11,9,10,9,1,27,0,0,2011,6.769231
15.38,16,12,15,0,31,0,0,2011,5.730769
16,12,12,12,1,30,1,0,2011,6.903846
40.58,17,14,16,1,30,0,0,2011,6.865385
7.25,12,12,12,1,31,0,0,2011,9.461538
15.65,11,12,12,1,29,0,0,2011,11.78846
6,12,12,12,0,27,0,0,2011,5.480769
17.75,12,10,12,1,30,0,0,2011,12.38461
17.45,15,13,12,1,27,0,0,2011,5.557693
18.9,15,12,10,0,27,0,0,2011,3.384615
8.5,12,10,10,0,27,0,0,2011,8.596154
10.5,13,16,16,1,28,0,0,2011,.7115384
36.76,12,12,12,0,31,0,0,2011,13.28846
16.4,12,12,12,1,28,0,0,2011,8.480769
12.43,12,14,16,1,31,0,1,2011,8.846154
23.58,16,16,17,0,29,0,0,2011,5.884615
50,14,12,12,0,28,1,0,2011,2.384615
27,16,16,17,1,29,0,0,2011,7.769231
10,16,12,12,0,30,0,0,2011,8.711538
22.31,16,16,16,0,30,0,1,2011,4.115385
12,16,16,16,0,28,0,0,2011,2.884615
15,16,16,14,0,30,0,0,2011,2.788461
14.74,18,12,14,1,28,0,0,2011,5.826923
22.65,10,10,7,1,31,0,0,2011,11.96154
14.26,11,10,12,1,28,0,0,2011,10.65385
31,17,12,12,0,29,0,0,2011,6.480769
58.14,20,16,14,0,30,0,0,2011,4.461538
25,18,16,14,0,28,0,0,2011,3.692308
29.07,18,12,16,1,28,0,0,2011,4.807693
10,12,18,14,0,28,0,0,2011,9.115385
15.5,15,13,12,0,30,0,0,2011,7.076923
7.75,13,13,12,1,28,0,0,2011,8.692307
26.73,16,12,12,0,29,0,0,2011,4.365385
16.15,16,18,12,0,27,0,0,2011,4.865385
13.5,16,10,12,0,31,0,1,2011,5.096154
40,16,12,14,1,31,0,0,2011,7.519231
16.5,13,12,14,1,30,0,0,2011,8.480769
12.21,12,12,12,1,28,0,0,2011,8.576923
16.83,16,16,18,1,29,0,0,2011,6.596154
27.78,18,16,18,0,29,0,0,2011,6.211538
36.71,18,16,19,1,31,0,0,2011,6.653846
28.85,16,16,19,1,27,0,0,2011,2.653846
76.92,13,14,12,1,28,0,0,2011,7.961538
7.15,11,12,9,0,29,0,1,2011,6.634615
10.26,14,12,12,1,29,1,0,2011,4.826923
10,10,11,12,0,31,1,0,2011,12.25
22.05,14,11,12,1,29,1,0,2011,6.826923
8,13,13,12,0,29,1,0,2011,7.153846
17.31,11,14,16,0,27,0,0,2011,7.961538
13,13,12,10,1,29,0,1,2011,9.576923
15.48,13,8,7,0,30,0,1,2011,8.019231
20,16,12,16,1,28,0,0,2011,6.730769
7.5,14,12,12,1,27,0,0,2011,6
21.79,17,14,18,0,31,0,0,2011,8.846154
16.83,16,12,12,1,27,0,0,2011,3.75
15,14,16,16,1,27,0,0,2011,6.192307
17.5,17,16,18,0,29,0,0,2011,6.480769
13.02,12,16,18,1,27,0,0,2011,9.769231
7.5,12,12,12,1,31,1,0,2011,11.76923
25.5,20,12,10,0,31,1,0,2011,3.346154
12,9,12,9,1,31,0,1,2011,12.51923
18.27,17,12,14,0,29,1,0,2011,2.134615
11.25,15,12,12,0,30,0,0,2011,3.903846
16.5,16,12,12,1,27,0,0,2011,5
18.41,14,14,14,0,30,0,0,2011,10.51923
16,10,12,12,1,31,1,0,2011,13.28846
8.5,14,12,12,0,28,1,0,2011,5.134615
8.5,11,11,12,1,30,1,0,2011,6.057693
15,14,12,10,0,30,0,0,2011,10.42308
16,14,12,12,1,27,0,0,2011,7.615385
17.94,14,12,11,0,29,0,0,2011,9.519231
19.93,16,18,16,1,27,0,0,2011,4.25
51.92,13,12,12,1,30,0,0,2011,10.73077
21.63,18,14,13,1,31,0,1,2011,5.057693
12.5,14,12,14,1,28,0,1,2011,3.346154
8,13,9,13,1,27,0,0,2011,2.076923
18.5,12,12,12,1,27,0,0,2011,9.711538
18.25,16,16,18,0,27,0,0,2011,5.173077
26,16,12,12,0,29,0,1,2011,7.442307
14,13,12,14,1,30,0,1,2011,5.173077
8.33,14,13,12,0,27,0,0,2011,2.211539
17.44,17,14,18,1,29,0,0,2011,4.711538
12.5,13,14,16,0,31,0,0,2011,9.038462
8,18,18,20,0,31,0,0,2011,6.134615
19.66,16,18,20,1,29,0,0,2011,5.403846
46.49,17,13,16,1,27,0,0,2011,3.769231
38.46,18,16,16,1,28,0,0,2011,6.865385
23.65,19,13,12,0,31,0,0,2011,7.826923
13.5,12,12,10,1,27,0,1,2011,6.596154
15.7,12,11,7,1,30,0,1,2011,7.653846
6.07,14,11,7,1,28,0,1,2011,3.711539
9,9,9,16,1,29,0,1,2011,7.596154
19.23,17,12,16,1,29,0,0,2011,5.711538
15,12,10,7,1,27,0,1,2011,6.019231
22,11,19,12,1,27,0,0,2011,8.442307
21.63,17,14,12,0,29,0,0,2011,6.769231
12.98,14,13,14,0,30,0,0,2011,6.115385
25,12,13,14,1,27,0,0,2011,7.634615
12.8,10,14,12,1,28,0,0,2011,9.326923
9,11,10,12,1,31,0,1,2011,7.730769
9,13,12,11,1,27,0,0,2011,4.923077
14.5,17,16,18,1,29,0,0,2011,5.826923
30.77,17,16,16,0,27,0,0,2011,4.5
23.8,18,14,10,0,27,0,0,2011,2.788461
10.5,11,12,12,0,28,0,0,2011,7.480769
20.67,16,16,18,0,28,0,1,2011,5.769231
26.8,16,14,14,0,28,0,1,2011,3.75
11.78,16,12,19,1,30,0,1,2011,2.269231
10.5,16,14,16,1,28,0,1,2011,4.211538
22.5,17,16,16,0,30,0,1,2011,6.769231
9,14,20,18,1,29,0,0,2011,9.115385
12.5,9,12,12,1,30,0,1,2011,10.92308
10,15,12,14,0,29,0,1,2011,7.730769
9.74,10,16,11,1,31,0,1,2011,10.40385
15.5,14,9,8,0,28,0,1,2011,1.807692
17.5,18,14,14,0,27,0,1,2011,2.653846
15,9,12,12,1,27,0,1,2011,6.788462
24.04,17,13,12,0,29,0,1,2011,5.788462
17,12,12,6,0,31,0,1,2011,12.63461
11,8,12,6,1,29,0,1,2011,5.769231
16.15,8,12,12,1,31,0,1,2011,13.57692
23.08,16,16,12,0,29,0,0,2011,7.307693
33.65,16,16,16,1,28,0,0,2011,5.75
12,18,20,13,0,31,0,0,2011,7.615385
11.05,17,20,13,1,29,0,0,2011,3.269231
22,18,16,14,1,29,0,1,2011,3.826923
20.77,18,14,14,0,31,1,0,2011,5.596154
13.5,18,14,14,0,30,1,0,2011,5.115385
12.8,12,15,9,0,29,0,0,2011,10.65385
16.34,14,12,12,0,28,1,0,2011,6.903846
17.36,18,18,16,1,27,0,0,2011,3.634615
13,16,14,12,0,29,0,0,2011,7.730769
96.15,16,12,16,1,30,0,0,2011,8.346154
13.78,20,20,20,0,28,0,0,2011,.75
14.18,17,16,15,1,28,0,0,2011,3.25
35.25,18,14,16,0,30,0,1,2011,6.769231
24,15,12,12,1,29,0,0,2011,9.326923
17.1,16,12,11,0,30,0,0,2011,6.403846
20,12,12,11,1,28,0,0,2011,8.75
7,12,12,16,1,31,0,1,2011,10.75
41.96,16,16,16,1,31,0,0,2011,7.75
25.5,18,14,14,1,28,0,1,2011,2.711539
10,13,14,16,1,27,0,0,2011,6.230769
26.49,16,16,14,0,30,0,0,2011,7.865385
13.74,17,16,14,1,28,0,0,2011,5.461538
22,11,12,13,1,29,0,0,2011,1.288462
10,11,12,13,1,27,0,0,2011,6.096154
16.08,18,16,15,0,27,0,0,2011,2.653846
18.31,12,16,16,1,31,0,0,2011,12.61539
5.81,16,12,16,0,30,0,0,2011,7.269231
26.75,16,12,12,1,27,0,0,2011,3.692308
6.25,14,14,14,0,27,0,1,2011,6.961538
14.1,9,8,9,1,28,0,1,2011,11.59615
7.25,10,14,11,0,28,0,0,2011,9.269231
6,8,5,5,1,31,0,1,2011,4.25
9.75,20,12,12,0,28,0,1,2011,4.961538
12,14,12,13,0,31,0,1,2011,10.59615
13.2,9,7,4,1,31,0,1,2011,14.11539
19.8,13,7,4,1,28,0,1,2011,10.92308
11,9,7,4,0,27,0,1,2011,6.346154
11,15,10,12,1,28,0,0,2011,3.711539
7.75,10,12,14,0,29,0,0,2011,11.44231
28,17,12,14,0,29,0,0,2011,6.519231
14.65,12,14,12,1,30,0,0,2011,11.78846
18.01,14,14,12,1,28,0,0,2011,7.730769
13.56,12,13,12,1,27,0,0,2011,7.384615
20.51,17,12,12,0,29,0,1,2011,5.730769
22.5,16,14,18,0,28,0,1,2011,9.153846
42.74,18,14,18,0,29,0,0,2011,4.384615
21,18,4,20,0,29,0,0,2011,2.711539
10.5,15,16,17,0,28,0,0,2011,5.961538
13.29,17,12,14,1,29,0,0,2011,4.769231
9.25,12,10,12,0,27,0,0,2011,4.75
13.5,14,14,16,1,29,0,0,2011,9.115385
7.36,12,16,18,0,27,0,0,2011,8.480769
22.5,12,12,13,0,29,0,0,2011,12.32692
8.57,17,18,14,0,27,0,0,2011,6.288462
17.51,12,14,14,1,27,0,0,2011,8.653846
29.91,17,14,14,0,27,0,0,2011,5.807693
17.6,11,12,11,1,30,0,1,2011,11.15385
13.33,14,12,15,0,27,0,0,2011,4.692307
11.25,13,12,11,0,29,0,0,2011,7.230769
8,14,12,12,0,28,0,0,2011,5
22.89,12,12,14,0,31,0,0,2011,12.57692
18,12,12,14,1,28,0,0,2011,9.076923
9.5,16,18,20,1,28,0,0,2011,4.538462
12.42,15,18,18,0,30,0,0,2011,10.13461
24.75,12,12,12,1,28,0,0,2011,8.230769
48.5,16,14,18,0,29,0,0,2011,5.576923
17,17,14,18,1,27,0,0,2011,3.576923
12,13,12,12,1,30,0,0,2011,7.596154
12,12,14,12,1,27,0,1,2011,6.730769
52,17,12,12,1,31,0,0,2011,9.076923
14.55,12,12,12,1,28,0,0,2011,9.865385
13.65,12,12,12,0,27,0,0,2011,9.711538
10,12,13,10,0,28,0,0,2011,9.711538
20.48,11,10,11,1,30,0,1,2011,10.53846
23,12,14,16,1,29,0,0,2011,8.923077
24.04,12,12,14,1,30,0,0,2011,12.80769
28,16,12,12,0,29,0,0,2011,6.826923
15,12,14,13,1,29,0,0,2011,8.269231
11.81,13,14,13,1,27,0,0,2011,8.75
7.69,13,12,12,0,31,0,0,2011,9.730769
30,18,14,17,0,27,0,0,2011,3.5
12.11,14,12,7,0,29,0,0,2011,6.307693
8.75,15,12,7,0,28,0,0,2011,7.692307
11.25,16,14,12,1,28,0,1,2011,4.807693
19.9,11,12,14,1,28,0,1,2011,9.326923
17,16,16,16,1,31,0,0,2011,9.711538
17.5,16,19,19,0,29,0,0,2011,5.403846
9.1,15,14,13,0,30,0,0,2011,5.096154
19.27,14,12,12,0,31,1,0,2011,11.98077
9,16,14,16,0,27,0,0,2011,1.826923
17.19,13,12,14,1,31,0,0,2011,11.75
15,12,12,12,0,27,0,0,2011,8.019231
9.8,10,11,13,0,27,0,0,2011,4.942307
20.93,12,14,10,1,29,0,1,2011,8.711538
9,12,13,12,0,30,0,1,2011,8.134615
17,16,13,12,0,28,0,1,2011,5.384615
13.75,15,16,12,0,27,0,0,2011,2.519231
11,12,14,13,1,29,0,0,2011,5.346154
15.5,13,11,12,0,27,0,0,2011,7.903846
14.5,12,12,12,1,30,0,1,2011,7.25
8.2,15,12,12,0,27,0,1,2011,2.096154
18.33,13,7,12,0,30,0,1,2011,9.673077
91.67,20,14,10,1,27,0,1,2011,2.923077
46.15,19,12,12,0,30,0,1,2011,4.211538
28.72,15,13,13,1,31,0,0,2011,3.961539
8.5,16,13,13,0,29,0,0,2011,4.442307
13.33,10,8,8,1,28,0,0,2011,9.442307
56.35,20,16,18,0,31,0,0,2011,6.326923
12.67,12,14,11,0,31,0,0,2011,7.730769
12.68,12,14,11,0,29,0,0,2011,9.615385
9.25,19,18,17,0,29,0,0,2011,1.769231
14.57,12,13,12,0,29,0,0,2011,9.019231
28.62,17,17,14,0,30,0,0,2011,6.634615
36.32,17,17,18,0,28,0,0,2011,4.596154
13.95,10,9,3,1,28,0,1,2011,10.96154
18.45,12,12,12,1,29,0,0,2011,9.326923
21.57,20,17,12,0,29,0,1,2011,3.25
19.05,18,12,12,1,31,0,1,2011,7.826923
38,12,12,14,1,29,1,0,2011,9.75
18.27,16,17,19,1,30,0,0,2011,4.769231
18,12,12,12,1,30,0,0,2011,9.038462
26,16,12,12,0,29,0,0,2011,4.826923
35.43,15,14,8,0,31,1,0,2011,6.596154
16.73,15,9,12,1,30,0,0,2011,5.576923
16.72,11,9,12,0,27,0,0,2011,6.596154
10,9,13,14,0,28,0,0,2011,12.84615
5.67,18,12,12,1,27,0,1,2011,7.769231
28.85,16,14,16,1,28,0,0,2011,5.365385
9,12,14,11,0,27,0,1,2011,4.307693
16.1,12,6,14,0,31,0,1,2011,11.59615
16.69,13,6,14,1,28,0,1,2011,8.75
15.14,12,12,3,0,28,0,1,2011,10.71154
16,16,2,2,1,28,0,1,2011,4.115385
15.2,13,12,12,0,28,0,1,2011,4.923077
15.83,12,12,12,0,31,0,1,2011,12.19231
13.5,12,12,12,0,28,0,1,2011,9.788462
21.8,16,15,18,1,29,0,0,2011,6.211538
10.38,20,16,12,1,31,0,0,2011,.5576923
18.75,17,16,12,0,29,0,0,2011,5.903846
8,13,13,20,1,28,0,0,2011,2.442308
10,16,14,15,0,29,0,0,2011,5.75
11,16,14,12,0,30,0,0,2011,5.403846
12.25,12,16,12,0,27,0,0,2011,8.480769
30.77,16,14,16,1,30,0,0,2011,8.730769
20.93,16,12,12,0,29,0,0,2011,5
18.36,13,11,10,1,28,0,0,2011,1.019231
10,11,11,12,1,29,0,0,2011,2.673077
14.55,18,16,13,0,28,0,0,2011,3.596154
18.36,16,18,16,1,29,0,0,2011,6.903846
23.08,20,20,20,0,28,0,0,2011,2
6.5,16,13,12,0,31,0,0,2011,6.673077
34.19,16,14,14,1,27,0,0,2011,5.653846
26.5,15,14,12,1,29,0,0,2011,5.865385
8,20,14,12,0,28,0,0,2011,4
38.48,16,14,16,1,30,0,0,2011,8.5
21.35,20,19,20,1,31,0,0,2011,2.634615
15.29,16,16,12,0,31,0,0,2011,5.269231
41.35,18,12,12,0,29,0,0,2011,3.519231
20,16,12,12,1,27,0,0,2011,5.634615
14.68,15,8,15,0,29,0,0,2011,6.788462
32.69,17,8,15,0,27,0,0,2011,3.826923
47,12,12,12,1,27,0,0,2011,8.730769
20.43,18,14,16,0,31,0,0,2011,3.961539
18,16,17,18,1,27,0,0,2011,5.057693
10,19,12,12,0,28,0,0,2011,3.480769
28.85,19,17,17,0,27,0,0,2011,1.365385
9.51,16,16,14,1,30,0,0,2011,5.865385
9.45,13,16,14,1,27,0,0,2011,3.230769
12.94,16,12,12,1,31,0,0,2011,8.711538
32.14,18,14,12,0,29,0,0,2011,4.403846
9.9,16,14,14,0,27,0,0,2011,2.884615
32.43,18,12,12,0,29,0,0,2011,5.230769
15.97,14,12,14,1,29,0,0,2011,3.461539
17.25,11,11,11,1,31,0,0,2011,13.15385
7.52,13,16,16,0,28,0,0,2011,8.134615
9,12,10,12,1,27,0,0,2011,7.730769
48.08,13,18,18,1,29,0,0,2011,9.615385
20,16,14,14,0,29,0,0,2011,6.692307
34.72,20,14,12,1,31,0,0,2011,3
9,14,14,14,0,28,1,0,2011,3.980769
12.5,13,12,12,1,29,0,0,2011,4.692307
14.9,18,12,12,1,29,0,0,2011,4.711538
17.2,14,12,12,1,27,0,0,2011,6.769231
5.15,14,12,12,0,31,0,0,2011,10.48077
20,17,12,12,1,28,0,0,2011,5.769231
9.5,14,12,12,1,30,0,0,2011,9.730769
13,12,12,12,1,27,0,0,2011,8.019231
19,12,12,12,1,30,0,0,2011,11.21154
13.25,18,19,18,0,31,0,0,2011,8.365385
24.04,16,20,12,1,28,0,0,2011,6.673077
18.78,12,12,12,1,29,0,0,2011,10.65385
12,16,12,12,0,28,0,0,2011,4.557693
23.68,17,12,12,1,30,0,0,2011,7.807693
19,16,12,12,1,29,0,0,2011,5.576923
31.25,16,12,12,0,28,0,0,2011,2.057692
15.25,12,13,12,0,30,0,0,2011,10.48077
75,11,12,9,0,27,0,0,2011,6.365385
13,14,13,10,0,31,0,0,2011,7.673077
16,14,13,10,0,27,0,0,2011,5.153846
10.58,12,12,10,0,31,0,0,2011,10.13461
10.5,12,12,9,1,29,0,0,2011,8.365385
14.67,12,12,9,0,27,0,0,2011,8.25
10.3,15,12,16,0,28,0,0,2011,2.807692
13.75,13,12,16,0,28,0,0,2011,6.75
22.2,15,12,12,1,31,0,0,2011,9.480769
7.5,12,12,12,1,28,0,0,2011,7.884615
12.5,12,12,10,1,27,0,0,2011,2.288461
23.26,18,16,16,0,27,0,0,2011,2.076923
17.5,14,18,12,1,28,0,0,2011,7.5
12.53,17,12,12,1,31,0,0,2011,2.730769
11.25,11,12,12,1,29,0,0,2011,10.21154
13.75,16,14,12,0,30,0,0,2011,6.538462
9.25,12,12,9,0,28,0,0,2011,5.346154
8.15,8,12,10,1,29,0,0,2011,9.211538
40.38,19,16,13,0,29,0,0,2011,3.384615
15,16,12,14,1,28,0,1,2011,3.903846
16.15,13,14,14,1,30,0,0,2011,11.11539
15.96,12,14,14,1,28,0,0,2011,9.942307
7.75,17,16,12,1,28,0,0,2011,4.326923
33.75,18,14,12,1,30,0,0,2011,7.865385
12.78,12,14,12,0,31,0,0,2011,11.94231
10.2,14,14,12,1,29,0,0,2011,7.365385
8.25,11,12,10,1,30,0,0,2011,5.961538
8.5,10,12,10,0,29,0,0,2011,3.557692
19.23,16,18,13,1,27,0,0,2011,4.076923
20,18,20,20,1,30,0,0,2011,7.076923
17.05,18,12,14,0,31,0,0,2011,6.692307
9.97,16,13,17,0,29,1,0,2011,4.653846
27.04,16,12,12,0,30,0,0,2011,5.826923
10.41,14,16,12,1,28,0,0,2011,5.769231
12,12,12,12,1,28,0,0,2011,7.692307
18.27,17,12,16,1,29,0,0,2011,5.75
32,14,8,11,1,30,0,0,2011,8.980769
18.46,16,16,18,0,27,0,0,2011,1.903846
21.37,12,16,16,1,31,0,0,2011,11.23077
10,15,12,12,1,30,0,0,2011,3.307692
12,12,12,14,1,29,0,0,2011,9.826923
9,14,12,15,1,31,0,0,2011,2.365385
10.5,16,14,14,0,30,0,0,2011,3.576923
24,11,12,12,1,30,0,0,2011,11.13461
21.15,10,14,9,1,29,0,0,2011,11.01923
7.65,12,12,13,0,27,1,0,2011,3.807692
30,17,13,13,0,28,0,0,2011,3.384615
10.47,13,14,16,1,27,0,0,2011,4.038462
9.13,14,13,12,1,29,0,0,2011,10
16.2,12,12,13,0,27,0,1,2011,9.788462
9.15,13,12,13,0,28,0,0,2011,6.788462
19.7,18,16,17,0,27,0,0,2011,2.288461
35,13,14,12,1,29,0,0,2011,10.80769
26,12,12,14,1,28,0,0,2011,8.769231
13.46,17,12,14,0,27,0,0,2011,2.692308
12.5,17,12,14,1,29,1,0,2011,2.961539
15,11,13,16,1,30,0,0,2011,7.846154
24.85,16,13,13,0,29,0,0,2011,6.192307
10.5,14,12,15,1,30,0,0,2011,8.25
9.33,13,11,7,1,29,0,1,2011,11.76923
