ID,FEMALE,MALE,AGE,ETHBLACK,ETHHISP,ETHWHITE,S,MARISTAT,SINGLE,MARRIED,COHABIT,OTHSING,ASVABC,CHILDREN,EARNINGS,HOURS,TENURE,CHILDL06,CHILDL16,WORKING,EXP
1810,0,1,28,0,0,1,17,2,1,0,0,0,.4249166,4,40.38,40,5.230769,0,0,1,6.538462
1811,0,1,27,0,0,1,18,2,1,0,0,0,-.7276356,4,9.5,30,2.730769,0,0,1,2.730769
1812,1,0,28,0,0,1,18,2,1,0,0,0,.7587397,2,10,8,1.769231,0,0,1,1.769231
1813,0,1,30,0,0,1,14,1,0,0,1,0,-.4680188,4,62.5,20,8.557693,0,0,1,10.53846
1814,1,0,28,0,0,1,14,3,0,1,0,0,-1.237777,4,,,0,1,0,0,5.596154
1815,0,1,31,0,0,1,16,3,0,1,0,0,.2110941,3,19.8,40,7.807693,1,0,1,7.807693
1816,0,1,31,0,1,0,12,3,0,1,0,0,-.4390305,1,13.5,40,4.115385,0,0,1,9.346154
1817,0,1,28,0,0,1,18,3,0,1,0,0,.6142631,3,15.09,45,3,1,0,1,3
1819,0,1,30,0,0,1,14,7,0,0,1,0,-.3078866,3,0,40,3.634615,0,0,0,10.88461
1820,0,1,30,0,0,1,16,2,1,0,0,0,1.072115,3,15.5,36,2,0,0,1,8.403846
1823,0,1,27,0,0,1,11,2,1,0,0,0,.4985109,1,7.25,23,2.461539,0,0,1,4.942307
1824,1,0,29,0,0,1,16,3,0,1,0,0,.6912185,2,14.96,45,4,1,0,1,6.653846
1825,0,1,27,0,0,1,16,2,1,0,0,0,.5911784,1,11.54,50,4.230769,0,0,1,4.615385
1826,0,1,30,0,0,1,18,8,0,0,0,1,.6318964,2,20.4,45,5.711538,1,0,1,5.711538
1827,0,1,29,0,0,1,14,3,0,1,0,0,.2089678,3,41.2,45,3.75,1,0,1,10.75
1828,0,1,28,0,0,1,17,2,1,0,0,0,1.695985,3,,,0,0,0,0,1.403846
1829,1,0,28,0,0,1,17,2,1,0,0,0,.4781126,2,22,40,2.769231,0,1,1,6.269231
1830,0,1,31,0,0,1,18,3,0,1,0,0,.8851365,5,20,50,4.269231,0,0,1,7.461538
1831,0,1,28,0,0,1,16,1,0,0,1,0,.645099,4,18,40,4.134615,0,0,1,5.769231
1833,1,0,28,0,0,1,15,2,1,0,0,0,-.5042874,4,50,10,.9615384,0,0,1,5.788462
1834,0,1,28,0,0,1,13,2,1,0,0,0,-.9420148,1,11.5,30,4.865385,0,0,1,5.961538
1837,1,0,30,0,0,1,16,3,0,1,0,0,.5120648,2,16.25,4,5.923077,0,0,1,7.769231
1838,0,1,30,0,0,1,15,2,1,0,0,0,1.456284,2,7.25,30,2.653846,0,0,1,3.461539
1839,1,0,31,1,0,0,15,3,0,1,0,0,.890094,4,21.25,40,4.692307,1,0,1,6.596154
1840,1,0,29,1,0,0,17,2,1,0,0,0,1.695025,4,45.67,40,3.769231,0,0,1,5.769231
1841,1,0,27,1,0,0,16,2,1,0,0,0,-.4836264,4,15.38,40,5.673077,0,0,1,5.673077
1846,1,0,27,1,0,0,12,1,0,0,1,0,-1.310366,10,,,0,1,0,0,.1153846
1847,0,1,28,1,0,0,15,2,1,0,0,0,1.396807,3,8,5,.5384616,0,0,1,4.865385
1849,0,1,31,1,0,0,15,2,1,0,0,0,-.8154522,3,16.97,40,9.153846,0,0,1,9.153846
1851,0,1,29,1,0,0,12,8,0,0,0,1,-.5544046,3,15.62,40,3.038461,0,1,1,4.384615
1853,0,1,30,1,0,0,18,2,1,0,0,0,.8407829,3,26.92,50,4.634615,0,0,1,4.634615
1854,0,1,31,0,0,1,12,3,0,1,0,0,-.2380621,2,12.05,45,.1346154,1,0,1,10.96154
1856,1,0,30,0,0,1,18,3,0,1,0,0,2.068533,2,32.5,10,3.942308,1,0,1,5.980769
1857,0,1,27,0,0,1,17,3,0,1,0,0,1.250823,2,34.34,42,4.730769,0,0,1,4.730769
1858,1,0,30,0,0,1,18,1,0,0,1,0,1.83969,3,86.54,60,5.192307,0,0,1,5.480769
1860,1,0,31,0,0,1,16,3,0,1,0,0,1.745914,2,15.5,30,3.788461,1,0,1,8.596154
1861,0,1,30,0,0,1,16,2,1,0,0,0,1.149402,2,22.44,18,2.519231,0,0,1,8.692307
1862,1,0,27,0,0,1,18,3,0,1,0,0,1.231058,2,34,30,.2692308,0,0,1,.9423077
1864,1,0,30,0,0,1,17,3,0,1,0,0,.7115027,2,22.44,40,6.826923,0,0,1,8.75
1865,1,0,30,0,0,1,12,2,1,0,0,0,-2.203611,6,11.84,20,1.038462,1,0,1,10.17308
1872,0,1,30,0,1,0,11,1,0,0,1,0,-1.343115,3,13.75,44,5.788462,0,0,1,7.730769
1873,0,1,31,0,0,1,12,3,0,1,0,0,.3451553,4,31.5,40,.9807692,0,1,1,9.384615
1874,1,0,29,0,0,1,18,3,0,1,0,0,.2735724,4,26.5,45,.6923077,1,0,1,7.538462
1875,1,0,27,0,0,1,13,3,0,1,0,0,-.0061119,3,76.92,3,7.884615,1,0,1,7.884615
1876,1,0,30,0,0,1,15,1,0,0,1,0,.0725235,1,20,40,.7307692,0,0,1,10.69231
1880,1,0,29,0,0,1,19,3,0,1,0,0,.2900232,2,24.04,12,2.692308,0,0,1,2.846154
1883,1,0,27,0,0,1,16,3,0,1,0,0,.1652616,2,10,15,4.096154,1,0,1,4.25
1886,0,1,27,0,0,1,12,2,1,0,0,0,.2180765,4,31.82,40,3.480769,0,0,1,9.076923
1887,0,1,27,0,0,1,17,2,1,0,0,0,.7699926,2,,,0,0,0,0,.0961538
1888,0,1,27,0,0,1,12,1,0,0,1,0,.7352242,8,9.05,34,4.480769,0,0,1,7.980769
1893,1,0,29,0,0,1,19,3,0,1,0,0,.5647601,3,15.87,40,1.75,0,0,1,4.75
1894,1,0,31,0,0,1,12,3,0,1,0,0,-.3526031,3,,0,1.134615,1,0,0,8.057693
1895,0,1,28,0,0,1,12,1,0,0,1,0,-.8504086,3,30,40,1.326923,1,0,1,10.5
1896,0,1,29,0,0,1,13,2,1,0,0,0,.7827201,3,192.31,1,10.80769,0,0,1,10.80769
1897,1,0,29,0,0,1,16,3,0,1,0,0,1.613658,2,30.77,40,.5384616,0,0,1,7.076923
1898,1,0,27,0,0,1,16,2,1,0,0,0,.8748221,2,0,40,2.057692,0,0,0,4.557693
1900,1,0,28,0,0,1,13,1,0,0,1,0,.3532679,5,10,36,.0961538,0,0,1,7.596154
1901,1,0,31,0,0,1,12,3,0,1,0,0,-.5623283,3,,,0,0,1,0,5.384615
1902,0,1,27,0,0,1,16,1,0,0,1,0,-.6011564,3,9,30,.25,1,0,1,1.423077
1903,1,0,30,0,0,1,17,1,0,0,1,0,.6497236,2,24.57,45,1.134615,0,0,1,7.769231
1904,0,1,28,0,1,0,16,3,0,1,0,0,.5520748,4,12.78,45,4.711538,0,0,1,5.461538
1905,0,1,30,0,0,1,15,3,0,1,0,0,.5377203,3,9.62,40,6.961538,1,0,1,8.788462
1908,1,0,30,0,0,1,12,3,0,1,0,0,1.144005,4,55,10,7.192307,0,1,1,10.48077
1909,1,0,27,0,0,1,17,3,0,1,0,0,.7247751,4,14.5,40,2.057692,0,0,1,2.365385
1910,0,1,31,0,0,1,12,3,0,1,0,0,-1.335088,2,14,40,4.692307,1,0,1,11.30769
1912,1,0,29,0,0,1,12,3,0,1,0,0,.737659,2,,,0,1,0,0,7.153846
1913,1,0,30,0,0,1,8,3,0,1,0,0,-.9939188,5,,,0,1,0,0,9.461538
1914,0,1,31,0,1,0,14,3,0,1,0,0,.830461,3,9,24,4.807693,0,0,1,4.807693
1916,1,0,28,0,0,1,13,1,0,0,1,0,.6290741,3,12,40,.6923077,1,0,1,6.942307
1917,1,0,29,0,0,1,14,3,0,1,0,0,-.3587435,1,19.38,30,3.576923,1,0,1,7.5
1918,0,1,29,0,0,1,18,3,0,1,0,0,.8752639,4,27.26,40,2,1,0,1,4.173077
1919,0,1,28,0,0,1,17,3,0,1,0,0,.6745946,4,,,0,1,0,0,1.096154
1921,1,0,28,0,0,1,14,3,0,1,0,0,.677712,2,10,3,.3076923,0,0,1,7.826923
1922,0,1,27,0,0,1,14,7,0,0,1,0,.4816774,2,13,50,1.403846,0,1,1,7.423077
1923,1,0,30,0,0,1,15,1,0,0,1,0,1.30575,4,7.5,30,5.846154,0,0,1,5.846154
1924,1,0,28,0,0,1,12,3,0,1,0,0,.820356,7,,,0,1,0,0,4.538462
1925,0,1,31,0,0,1,18,3,0,1,0,0,-.3735719,2,11,50,5.519231,0,0,1,5.519231
1929,0,1,28,0,1,0,12,2,1,0,0,0,-.3023562,3,12,40,3.423077,0,0,1,9.307693
1932,1,0,30,0,0,1,16,3,0,1,0,0,.747652,4,24.81,50,7.211538,1,0,1,7.423077
1933,0,1,30,0,0,1,20,3,0,1,0,0,1.751821,3,30,15,1.153846,0,0,1,1.269231
1934,1,0,30,0,0,1,11,1,0,0,1,0,-.3013254,4,19.82,65,11.28846,0,0,1,12.86539
1935,0,1,31,0,0,1,11,1,0,0,1,0,-1.858946,1,104.17,24,.2692308,1,0,1,4.557693
1937,0,1,31,0,1,0,17,3,0,1,0,0,.4669861,3,20.51,45,3.903846,1,0,1,3.903846
1938,0,1,30,0,1,0,18,3,0,1,0,0,-.675342,3,,,0,0,0,0,4.326923
1939,1,0,30,0,1,0,9,3,0,1,0,0,-1.433434,4,,,0,1,0,0,4.519231
1940,1,0,29,0,1,0,12,1,0,0,1,0,-.3349752,2,11,40,8.576923,1,0,1,9.288462
1941,1,0,31,0,1,0,10,2,1,0,0,0,-1.73827,4,,,0,1,0,0,8.096154
1942,1,0,28,0,1,0,13,3,0,1,0,0,-1.59326,4,12.15,40,1.230769,0,1,1,1.230769
1943,0,1,30,0,0,1,16,3,0,1,0,0,.9089546,3,0,70,1.442308,0,0,0,6.903846
1944,0,1,27,0,0,1,13,1,0,0,1,0,.6313062,3,7.2,50,1.442308,0,0,1,4.365385
1947,1,0,28,0,0,1,14,3,0,1,0,0,.0799903,4,12.24,20,1.653846,1,0,1,9.807693
1949,0,1,28,1,0,0,12,3,0,1,0,0,-.4139406,1,0,50,.5192308,1,0,0,9.019231
1952,0,1,28,1,0,0,10,2,1,0,0,0,-1.989575,6,7.5,40,.1730769,1,0,1,2.307692
1953,1,0,29,0,1,0,9,2,1,0,0,0,-1.060568,8,,,0,0,1,0,5.096154
1954,1,0,27,1,0,0,10,2,1,0,0,0,-1.686503,7,,,0,1,0,0,.3076923
1956,1,0,29,1,0,0,12,8,0,0,0,1,-.8790962,1,,,0,0,1,0,8.673077
1957,0,1,30,0,1,0,12,2,1,0,0,0,-.4984031,2,,,0,0,0,0,6.288462
1958,0,1,27,0,1,0,14,2,1,0,0,0,-.598197,2,16.28,40,5.807693,0,0,1,5.807693
1959,1,0,31,1,0,0,20,3,0,1,0,0,-.2554483,12,35,60,3.961539,1,0,1,3.961539
1963,0,1,27,0,0,1,13,2,1,0,0,0,.2124014,1,28.75,60,8.326923,0,0,1,8.326923
1964,1,0,29,0,0,1,13,2,1,0,0,0,.9551094,1,,,0,0,0,0,7.653846
1966,0,1,30,0,1,0,14,2,1,0,0,0,-1.633176,3,15.5,48,4.326923,0,0,1,9.019231
1967,0,1,30,0,1,0,12,3,0,1,0,0,-.31929,3,17,40,2.25,1,0,1,9.480769
1968,0,1,28,0,1,0,12,3,0,1,0,0,-1.070145,3,15,40,.1538462,0,0,1,9.038462
1969,1,0,27,0,1,0,16,4,0,0,0,1,-.0997587,3,22,40,4.115385,0,0,1,4.596154
1972,1,0,28,1,0,0,15,8,0,0,0,1,-.2559838,3,18,40,.2115385,1,0,1,5.173077
1973,0,1,27,0,0,1,15,2,1,0,0,0,.367651,4,13,40,.7307692,0,0,1,3.480769
1974,0,1,27,0,0,1,12,3,0,1,0,0,.5291096,5,9.5,40,.1923077,1,0,1,8.134615
1975,0,1,29,0,1,0,12,3,0,1,0,0,1.19825,3,18.46,50,2.692308,0,0,1,11.55769
1976,0,1,27,0,1,0,12,3,0,1,0,0,-.4663263,3,26,50,3.653846,1,0,1,8.711538
1977,1,0,30,1,0,0,14,1,0,0,1,0,.6459941,4,,,0,1,0,0,7.538462
1982,0,1,28,0,1,0,14,3,0,1,0,0,.6331943,3,,,0,1,0,0,3.423077
1985,0,1,31,0,0,1,15,3,0,1,0,0,.546591,3,,,0,1,0,0,0
1987,1,0,30,0,1,0,10,8,0,0,0,1,-.8223379,5,11,40,.3461539,1,0,1,3.403846
1990,0,1,31,0,1,0,16,2,1,0,0,0,.3530384,1,25,5,1.403846,0,0,1,6.211538
1991,1,0,28,0,1,0,19,3,0,1,0,0,.3855579,2,,,0,1,0,0,.8269231
1994,0,1,27,0,0,1,15,2,1,0,0,0,1.152778,2,36.06,40,2.346154,0,0,1,2.942308
1995,1,0,31,0,0,1,16,2,1,0,0,0,.2230299,2,38.76,3,5.403846,0,0,1,5.403846
1996,0,1,29,0,0,1,14,2,1,0,0,0,1.137538,2,,,0,0,0,0,4.057693
2000,0,1,27,1,0,0,8,1,0,0,1,0,-1.801751,5,20.83,84,0,0,0,1,0
2002,1,0,28,0,0,1,11,1,0,0,1,0,-.1892317,2,14.35,40,5.019231,0,0,1,6.461538
2006,0,1,29,0,0,1,16,2,1,0,0,0,1.423373,3,34.62,40,5,0,0,1,5
2008,1,0,29,0,0,1,8,1,0,0,1,0,-2.055592,12,7.25,40,3.173077,0,1,1,6.480769
2009,0,1,30,0,0,1,8,2,1,0,0,0,-1.616011,4,,,0,0,1,0,7.519231
2010,0,1,27,0,0,1,9,2,1,0,0,0,-.1312566,4,17.25,40,1.173077,0,1,1,9.134615
2011,1,0,31,0,0,1,12,8,0,0,0,1,-.2524469,10,22.39,40,5.538462,0,1,1,11.84615
2013,0,1,27,0,0,1,10,2,1,0,0,0,-1.215311,1,,,0,0,1,0,4.788462
2015,1,0,30,1,0,0,9,2,1,0,0,0,-2.239761,3,,,0,0,0,0,6.173077
2016,1,0,30,1,0,0,9,2,1,0,0,0,-1.270035,4,12.5,32,.0576923,1,0,1,5.942307
2017,1,0,30,1,0,0,14,3,0,1,0,0,.3205326,3,24.04,36,.1346154,1,0,1,2.788461
2018,0,1,30,1,0,0,11,2,1,0,0,0,-.3629174,3,,,0,0,1,0,3.692308
2019,0,1,30,1,0,0,10,2,1,0,0,0,-2.09439,2,15.75,40,5.903846,1,0,1,8.769231
2020,1,0,28,1,0,0,12,2,1,0,0,0,-.5201702,2,9.5,30,.4423077,0,1,1,6.192307
2022,1,0,31,1,0,0,14,2,1,0,0,0,-1.158867,6,31.73,40,3.461539,0,0,1,5.480769
2026,1,0,28,1,0,0,9,1,0,0,1,0,-1.279728,6,10,40,1.153846,1,0,1,9.5
2027,1,0,30,0,0,1,16,3,0,1,0,0,.6301339,3,29.57,40,.8461539,0,0,1,7.346154
2028,1,0,28,0,0,1,16,3,0,1,0,0,.3301932,3,70,4,4.384615,1,0,1,6.442307
2029,0,1,27,0,0,1,11,2,1,0,0,0,.6717195,2,17,40,1.442308,0,0,1,7.019231
2030,0,1,31,1,0,0,17,3,0,1,0,0,.5199185,8,32.21,40,5.884615,1,0,1,8.211538
2031,1,0,31,0,0,1,10,1,0,0,1,0,-1.198144,3,4.38,40,1.057692,1,0,1,6.903846
2032,0,1,27,1,0,0,13,1,0,0,1,0,-.688329,5,,,0,1,0,0,6.307693
2036,1,0,27,1,0,0,13,2,1,0,0,0,.3823642,4,,,0,0,1,0,1.5
2037,0,1,31,0,1,0,16,2,1,0,0,0,-1.320686,6,26.44,40,1.25,0,1,1,4.942307
2039,1,0,27,0,0,1,16,1,0,0,1,0,.7638993,2,10.75,40,.3269231,1,0,1,4.153846
2040,1,0,31,0,0,1,20,2,1,0,0,0,1.564675,3,13.74,70,1.384615,0,0,1,5.384615
2041,0,1,28,0,0,1,9,2,1,0,0,0,1.170064,3,,,0,0,0,0,6.173077
2042,0,1,30,0,0,1,17,3,0,1,0,0,1.330137,2,30.05,40,3.903846,0,0,1,7.596154
2043,0,1,27,0,0,1,16,2,1,0,0,0,.6806192,2,,8,3.980769,0,0,0,3.980769
2046,0,1,31,0,0,1,16,8,0,0,0,1,-1.848504,2,20,50,.6153846,0,0,1,3.730769
2050,0,1,30,0,0,1,19,3,0,1,0,0,.4504557,3,16.92,50,5.326923,1,0,1,5.884615
2054,0,1,30,0,0,1,13,2,1,0,0,0,.1918752,3,,,0,0,0,0,1.692308
2056,1,0,27,0,0,1,16,2,1,0,0,0,1.414171,4,18.16,45,4.903846,0,0,1,5.615385
2059,1,0,31,0,0,1,19,3,0,1,0,0,1.266815,4,42.74,45,1.480769,1,0,1,7.634615
2061,1,0,31,0,0,1,18,3,0,1,0,0,.9726996,3,28.85,30,5.673077,1,0,1,7.25
2062,0,1,28,0,0,1,19,3,0,1,0,0,2.103844,1,16.64,52,3.192308,0,0,1,3.442308
2063,1,0,30,0,0,1,14,3,0,1,0,0,.0495427,3,20.67,40,.7115384,0,0,1,4.980769
2066,1,0,30,0,0,1,16,3,0,1,0,0,1.034817,2,120,10,6.346154,1,0,1,8.115385
2068,0,1,28,0,0,1,16,1,0,0,1,0,.7111737,3,17.31,40,2.634615,0,0,1,5.365385
2069,1,0,27,0,0,1,17,2,1,0,0,0,2.640667,3,18.75,40,2.826923,0,0,1,4.846154
2070,0,1,29,0,0,1,19,2,1,0,0,0,1.459437,1,33.65,80,1.038462,0,0,1,3.576923
2071,0,1,28,0,0,1,16,2,1,0,0,0,.4433227,3,12.5,48,2.692308,0,0,1,3.423077
2072,0,1,27,0,0,1,16,3,0,1,0,0,1.842521,3,34.27,55,4.269231,0,0,1,5.846154
2073,0,1,31,0,0,1,16,2,1,0,0,0,.6822051,2,15,20,.3461539,0,0,1,3.615385
2074,0,1,29,0,0,1,18,3,0,1,0,0,.4396943,2,15.35,37,.5,0,0,1,3.903846
2075,1,0,29,0,0,1,16,2,1,0,0,0,.4837999,3,12,40,1.615385,0,0,1,6.942307
2077,1,0,27,0,0,1,20,1,0,0,1,0,1.364754,4,10.13,52,1.269231,0,0,1,1.846154
2078,1,0,28,0,0,1,16,3,0,1,0,0,.7584656,2,,,0,1,0,0,4.153846
2079,1,0,30,0,0,1,18,3,0,1,0,0,.1365494,2,15,40,.1730769,0,0,1,6.653846
2080,1,0,29,0,0,1,16,3,0,1,0,0,1.164848,2,17.95,45,5.942307,1,0,1,6.307693
2081,0,1,27,0,0,1,18,2,1,0,0,0,.9435968,4,143.75,80,.1923077,0,0,1,4.538462
2083,1,0,30,0,0,1,18,2,1,0,0,0,.598125,2,18.71,37,4.019231,0,0,1,4.019231
2084,1,0,29,0,0,1,18,1,0,0,1,0,.5453097,2,22.12,40,1.673077,0,0,1,3.461539
2088,0,1,31,0,0,1,15,2,1,0,0,0,.6578921,3,41.15,50,2.230769,0,0,1,9.173077
2089,0,1,30,0,0,1,18,3,0,1,0,0,1.247886,3,39.74,45,2.096154,0,0,1,2.096154
2090,1,0,28,0,0,1,17,2,1,0,0,0,1.804326,3,25,65,2.365385,0,0,1,2.826923
2091,1,0,30,0,0,1,20,2,1,0,0,0,1.415685,3,12.39,90,3.538461,0,0,1,3.538461
2092,0,1,29,0,0,1,18,2,1,0,0,0,.8087852,4,12.5,40,1.942308,0,0,1,2.865385
2093,0,1,29,1,0,0,9,2,1,0,0,0,-1.292637,4,,,0,1,0,0,5.903846
2095,0,1,29,0,0,1,12,1,0,0,1,0,-.2260627,2,11.92,50,5.403846,0,0,1,11.73077
2096,0,1,28,0,0,1,12,2,1,0,0,0,1.003068,2,16.04,40,.1346154,0,0,1,9.038462
2097,1,0,31,1,0,0,11,2,1,0,0,0,-.7402066,4,,,0,1,0,0,3.134615
2099,0,1,30,1,0,0,8,3,0,1,0,0,.6327153,8,7.5,40,.8846154,0,1,1,7.211538
2101,1,0,27,1,0,0,12,2,1,0,0,0,-.5714364,5,12.22,40,.4807692,0,0,1,4.365385
2102,1,0,31,1,0,0,11,1,0,0,1,0,-.5234286,6,9,35,1.346154,0,1,1,6.826923
2103,1,0,27,1,0,0,15,2,1,0,0,0,-.1639429,10,10,30,1.230769,0,1,1,3.826923
2104,1,0,27,1,0,0,17,2,1,0,0,0,-.6324071,3,11.75,40,.3461539,0,0,1,4.461538
2105,1,0,30,1,0,0,14,8,0,0,0,1,-1.068741,9,29.07,40,.1730769,0,1,1,7.923077
2107,1,0,29,1,0,0,16,3,0,1,0,0,.2791134,3,13.95,60,5.307693,1,0,1,6.692307
2108,0,1,29,1,0,0,12,2,1,0,0,0,-.8710799,3,8,20,2.923077,0,1,1,8.807693
2111,0,1,31,0,0,1,12,3,0,1,0,0,-.4896545,1,51,40,11.38461,1,0,1,11.76923
2112,1,0,30,0,0,1,18,3,0,1,0,0,1.601899,2,19.77,20,.75,0,0,1,4.615385
2117,1,0,29,0,0,1,11,2,1,0,0,0,-.3013959,3,8,32,5.25,1,0,1,6.192307
2118,0,1,27,0,0,1,12,1,0,0,1,0,-1.135283,4,8,31,4.25,1,0,1,5.211538
2120,0,1,28,0,0,1,14,3,0,1,0,0,.6037697,2,10.5,40,.8076923,1,0,1,4.634615
2121,0,1,31,0,0,1,11,1,0,0,1,0,.611657,3,16.03,30,7.75,0,0,1,7.75
2122,0,1,28,0,0,1,11,2,1,0,0,0,-.279125,3,11,6,1.115385,0,0,1,6.615385
2123,0,1,30,0,0,1,16,3,0,1,0,0,.9189139,2,14.3,42,2.807692,0,1,1,4.653846
2124,1,0,28,0,0,1,13,2,1,0,0,0,.3059031,2,,,0,0,0,0,5.807693
2128,0,1,29,0,0,1,13,3,0,1,0,0,-.3469391,3,36,40,1.5,1,0,1,3.134615
2129,0,1,28,0,0,1,16,2,1,0,0,0,.0374261,3,0,40,.3846154,0,0,0,5.423077
2130,0,1,27,0,0,1,16,3,0,1,0,0,1.436468,4,19.95,40,4.634615,1,0,1,4.634615
2132,1,0,27,0,0,1,16,1,0,0,1,0,-.0174196,4,17.8,40,.1346154,0,0,1,3.346154
2133,1,0,29,0,0,1,17,2,1,0,0,0,1.487544,2,32.21,40,6.25,0,0,1,6.25
2135,1,0,27,1,0,0,14,2,1,0,0,0,-.6959081,4,22.5,20,.4807692,1,0,1,4.326923
2136,0,1,29,0,0,1,13,3,0,1,0,0,-.2611636,4,20,45,2.076923,0,0,1,9.365385
2137,0,1,29,0,0,1,12,2,1,0,0,0,-.1998487,2,17.5,40,7.115385,0,0,1,9.173077
2141,0,1,27,0,0,1,13,2,1,0,0,0,.1762163,2,21.63,40,6.192307,0,0,1,8.384615
2143,1,0,27,0,0,1,13,3,0,1,0,0,-.149049,3,8.95,10,.8653846,1,0,1,4.173077
2146,1,0,28,0,0,1,14,3,0,1,0,0,2.038562,2,,,0,1,0,0,2.538461
2147,0,1,30,0,0,1,18,3,0,1,0,0,1.405245,3,12,40,.3461539,1,0,1,7.307693
2148,1,0,31,0,0,1,10,1,0,0,1,0,-.680076,4,,,0,0,0,0,8.538462
2150,0,1,31,0,0,1,15,3,0,1,0,0,-.3306869,3,18.32,40,1.942308,1,0,1,2.461539
2152,1,0,31,0,0,1,16,3,0,1,0,0,1.13796,4,0,2,1.980769,0,0,0,8.557693
2153,1,0,29,0,0,1,12,3,0,1,0,0,.2567449,6,13.63,16,.8269231,1,0,1,7.634615
2154,0,1,31,0,0,1,10,1,0,0,1,0,-1.011907,3,13,40,6.384615,0,0,1,9.538462
2155,1,0,30,0,0,1,12,3,0,1,0,0,-.2867298,2,,,0,1,0,0,5.115385
2156,1,0,30,0,0,1,9,4,0,0,0,1,.7527554,3,21,40,.7692308,1,0,1,7.807693
2157,1,0,30,0,0,1,13,7,0,0,1,0,-.1270539,5,8.67,30,5.538462,0,1,1,5.538462
2158,0,1,28,0,0,1,12,2,1,0,0,0,-2.140378,5,14.5,57,1.653846,0,0,1,6.942307
2159,0,1,29,0,0,1,13,2,1,0,0,0,-.6702224,3,14.75,30,5.538462,0,0,1,7.346154
2160,1,0,28,0,1,0,12,2,1,0,0,0,-.0749138,2,10.25,28,5.865385,1,0,1,9.346154
2162,0,1,29,0,0,1,16,2,1,0,0,0,1.339114,2,21.79,60,1.846154,0,0,1,6.846154
2163,1,0,31,0,0,1,16,3,0,1,0,0,1.238487,2,22.29,48,3.538461,0,0,1,8.211538
2164,0,1,29,0,0,1,15,2,1,0,0,0,.7661152,5,7.5,30,1.096154,0,0,1,2.788461
2165,0,1,27,0,0,1,18,2,1,0,0,0,.3781195,2,11.75,40,3.115385,0,0,1,3.5
2166,0,1,29,0,0,1,14,3,0,1,0,0,-1.418937,2,13.1,40,1.884615,0,0,1,9.230769
2168,0,1,30,0,0,1,12,6,0,0,0,1,1.592529,1,,,0,0,0,0,1.057692
2169,1,0,27,0,0,1,16,1,0,0,1,0,.7101924,3,20,15,1.903846,0,0,1,2.615385
2171,1,0,28,0,0,1,16,3,0,1,0,0,.8994376,4,29.1,30,5.807693,1,0,1,5.807693
2174,1,0,30,0,0,1,14,3,0,1,0,0,.5167426,2,,,0,1,0,0,7.25
2176,1,0,30,0,0,1,12,2,1,0,0,0,.0036733,2,9.78,10,.8846154,0,0,1,10.94231
2178,0,1,29,0,0,1,12,2,1,0,0,0,-2.050694,4,60.1,80,4.269231,1,0,1,8.711538
2182,0,1,30,0,0,1,16,1,0,0,1,0,1.091253,3,19.45,40,2.903846,0,0,1,8.519231
2183,0,1,28,0,0,1,16,1,0,0,1,0,1.450636,3,8.81,60,.9615384,0,0,1,6.673077
2184,1,0,30,0,0,1,15,2,1,0,0,0,-.497357,2,50,24,5.942307,0,1,1,10
2185,0,1,29,0,0,1,12,2,1,0,0,0,-.216405,4,,,0,0,0,0,3.519231
2187,0,1,29,0,0,1,16,2,1,0,0,0,.7267946,2,18,40,.8076923,0,0,1,7.038462
2188,0,1,31,0,0,1,12,3,0,1,0,0,.7580845,6,,,0,1,0,0,8.115385
2189,0,1,30,0,0,1,12,3,0,1,0,0,.3028635,6,28.75,40,9.230769,0,0,1,11.78846
2190,0,1,27,0,0,1,19,2,1,0,0,0,1.055915,2,,,0,0,0,0,1.942308
2191,1,0,29,0,0,1,17,2,1,0,0,0,1.061088,4,15,4,3.711539,0,0,1,3.711539
2194,1,0,28,0,0,1,12,2,1,0,0,0,-1.899375,2,9.5,30,3.692308,1,0,1,6.326923
2204,1,0,30,0,0,1,17,3,0,1,0,0,.8351406,3,27.88,40,5.596154,1,0,1,5.596154
2205,0,1,30,0,0,1,18,3,0,1,0,0,1.757951,2,36,5,4.442307,0,0,1,6.384615
2206,0,1,28,0,0,1,19,3,0,1,0,0,1.407645,2,3.16,25,.0961538,0,0,1,2
2207,0,1,30,0,0,1,13,3,0,1,0,0,.40725,1,17,50,11.86539,0,0,1,11.86539
2208,0,1,31,0,0,1,18,2,1,0,0,0,1.607653,2,26.5,40,4.865385,0,0,1,6.307693
2209,0,1,29,0,0,1,16,2,1,0,0,0,.977851,2,17,40,6.788462,0,0,1,6.788462
2210,0,1,31,0,0,1,12,2,1,0,0,0,1.206739,3,,0,11.09615,0,1,0,11.09615
2211,0,1,27,0,0,1,15,3,0,1,0,0,.8092883,3,21.5,40,3.884615,0,0,1,3.884615
2212,0,1,29,0,0,1,12,2,1,0,0,0,.9503472,2,12.5,32,.4423077,0,0,1,8.057693
2213,0,1,28,0,0,1,16,2,1,0,0,0,1.057337,5,10.12,38,4.038462,0,0,1,6.865385
2215,0,1,27,0,0,1,17,1,0,0,1,0,1.351673,2,27.55,37,1.730769,0,0,1,1.730769
2217,1,0,31,0,0,1,14,3,0,1,0,0,-.6490606,6,,,0,1,0,0,4.076923
2218,0,1,29,0,0,1,18,2,1,0,0,0,-1.401017,2,17.48,55,2.423077,0,0,1,4.846154
